text,label
"maricha, vetil, 20,per, vivahathinmu, achanum, ammayum, azinyadan, 2000per, jevikkan, vazi, mutui, nadakkunna, janagal, arum, vetil, irikkarud, purgalo, nercha, yo, undagil, kananam, poganam, maranam, nammal, bayakkarud, namal, kasullavan, alla, rashtrya, karun, alla, maranam, pedikkan, 1divsam, engill, adichu, polichu, jevilkam",original
ഇവർ കൊറോണയെ ഓടിച്ചുവിടാൻ നോക്കുവാ. ഈ  ഭ്രാന്തിനു മരുന്നില്ല. ഇതുനു  വാക്‌സിൻ കണ്ടുപിടിക്കാൻ ബാക്കറ്റ് പിരിവ് ഉണ്ടായിരിക്കും പ്രവാസികൾ  സഹായിക്കണം.,original
കർഷക സമരം നടത്താൻ കോടതി അനുമതി കൊടുത്ത രാജ്യം ആണെടോ ശാജാ ഇത്. ഇലക്ഷന് പ്രചരണം നടത്താൻ ഈ പറയുന്ന ഒരു നിയന്ത്രണവും കണ്ടില്ല. കോവിഡ് അന്ന് അവധിയിൽ ആയിരുന്നോ. മലരേ. ഇന്നത്തെ കേരളത്തിലെ പോസിറ്റീവ് കേസ് പതിനായിരത്തിന് മുകളിൽ ആണ്. ഇത് എന്ത് കുംഭ മേള നടത്തിയിട്ടാണ്. കുംഭ മേള നടക്കുന്നിടത്തു കയറാൻ കോവിഡ് നെഗറ്റീവ് സർട്ടിഫിക്കറ്റ് ഉള്ളവർക്ക് മാത്രമേ സാധിക്കുള്ളു. ഇയാൾ ഇവിടെ കേരളത്തിൽ കോവിഡ് കുറയ്ക്കാൻ ഉള്ള എന്തെങ്കിലും മേള നടത്താൻ നോക്ക്. ,Fake
ലോക്ക് down സമയത്ത് യോഗയും ഒരു കൂട്ടം ആളുകളും രാമക്ഷേത്രം പണിയാൻ പോയ കഥ ഉണ്ട് . ഒറ്റ തന്തക്ക് പിറന്ന ചാനൽ ആണെങ്കിൽ  ഒരു ന്യൂസ്‌ തയ്യാറാകൂ അതിന് എതിരെ.  വർഗീയതയാണ്  ഇ ചാനലിന്റെ ലക്ഷ്യം എങ്കിൽ . ഇവിടുത്തെ ഒരു മുസൽമാനും ഹിന്ദുവും തമ്മിൽ തല്ലാൻ പോകുന്നില്ല    ജയ് hnd,Fake
ayurvadhatha anghina kaliyakkanda for example manhapitham chikilsichu mattunna athu doctormarund nammuda nattil doctormar kaiyozhinha kassukal mattiya vydhanmara anikkariyam athu pola kidnistone nadee  sambandhamya prasanaghal kaliyakkikko avahalikkaruth kayyuda allu pottiyal polum kolmakkunna doctormar athrayund comment itta kura vivaramillatha alukal,Fake
ഇതെത്രയോ പഴയ സംഭവമാണു്. ലോകം മുഴുവൻ അറിയാവുന്ന കാരൃം.<br>,Fake
എന്തോരു കലികാലം,original
super report,original
itreyum aalkark covid vannu marichitum ee vivaram ketta rashtreeykar onum chaavanilaloo. dushtane daivam pana pole valarthum ennu parayunnath valare seriyanenu thonanu,original
ഇവർക്ക് എന്ത് തേങ്ങയും ആകാം ഒരു പ്രവാസി നാട്ടിൽ വന്നാൽ എന്താക്കെ അനുഭവിക്കണം ആരോഗ്യ മാന്തിക്ക്‌ പ്രവാസികാൾ നാട്ടിൽ വരുമ്പോൾ ആണ് ചൊറിച്ചിൽ,original
സൂപ്പർ ബോസ്,original
എന്തിനോ ഒരു ആരോഗ്യ മന്ത്രി,original
എന്തോ വരുത്തി തീർക്കാനാ. ഇതൊക്കെ അറിഞ്ഞിട്ടും അതിന്റിടക്ക് സമ്മേളനം.,Fake
pedi venda jagratha mathy ennu mukhyan from america,original
ഒരു രതസാക്ഷിയെ കിട്ടിയപ്പള് ഉണ്ടായ ഗുണം നിങ്ങള് ആയിട്ട് കളഞ്ഞ് കുളിച്ചല്ലോ ചകാവെ,original
ithra vrethikatta bharanam,original
asianet news = ,Fake
അക്രമം അവസാനിപ്പിക്കുക - dyfi<br>മദ്യപാനം ആരോഗ്യത്തിന് ഹാനികരം - മദ്യകുപ്പി,original
"trade war, could be one reason for such retaliation ( assuming) the commercial empire of china wanted it&39;s domination for world market. americans, industrial domination, totally collapsed. but consumer good thru wall mart flows , america, europe. what advantage, if china did such corona adventures ?",Fake
"6,7 um padichaaa pottanae okae.ministers aakiyaa enganae erikum.ethrem thoniyasam.kaanichit.ennit. .janagalku. restrictions.",original
പാര്‍ട്ടി സമ്മേളനം കാരണമാണ് നിയന്ത്രണങ്ങള്‍ കടുപ്പിക്കാത്തതെന്ന് പറയാന്‍ പറഞ്ഞു,original
അവിടുത്തെ  പ്രായമായവരും ഹാർട് പേഷ്യന്റ്ഉം  മുഴുവൻ മരിച്ചു കഴിഞ്ഞു കാണും,Fake
it is 100% man-made decease by cruel people who are playing with the human life and enjoying their life.,Fake
നാളെ മുതൽ ഒരു തിരുവാതിര പാർട്ടി ഉണ്ട് പറഞ്ഞാൽ 500 പേർക്ക് വരെ പങ്കെടുക്കാം ,original
ഒരൊറ്റ ചഖാവിനെ പോലും cmnt box ൽ കാണാനില്ലല്ലോ. തിരുവാതിര കാണാൻ പോയോ,original
നന്മയുള്ള കേരളം ഭരണാധികാരി നന്നായാൽ അവിടെത്തെ ജനങ്ങൾ നന്നാവും ഇല്ലെങ്ങിൽ നേരെ തിരിച്ചാവും,original
അപ്പോൾ ഒരു കോവിഡ് പ്രോട്ടോകോളും പാലിക്കാതെ നടന്നു വരുന്ന് കർഷക സമരമോ സാജൻ സാറേ? ,Fake
കുറെ ബോധമില്ലാത്ത കൂട്ടങ്ങൾ പറയുന്നതൊന്നും ചെയ്യുന്നത് വേറെ ഒന്നും. കഷ്ടം ,original
olakkaaa,original
ഞാൻ ഇപ്പോൽ ശ്വാസം മുട്ടൽ കാരണം ബുദ്ധിമുട്ട് അനുഭവിക്കുന്നുണ്ട്.,Fake
24 news ne kkalum superb,Fake
"അതൊരു സന്തോഷ വാർത്തയാണ്. എന്നാൽ  ആളുകൾ വളരെ ശ്രദ്ധാലുവായിരിക്കണം. പ്രത്യേകിച്ചും വെള്ളപ്പൊക്കം വന്നാൽ ധാരാളം ആളുകൾ ഒരിടത്ത് കൂടേണ്ടിവരും.<br>sorry for my bad malayalam, i used the translator.<br>it’s great news, shajan sir, but it is not yet time to celebrate.<br>it’s true that the world over, the impact of corona is lessening, but it’s still due to the efforts of the public and the warmer sunnier weather. there has been greater awareness,more  people are wearing masks, keeping as much social distance as possible and disinfecting their hands and other things.",Fake
ഈ പറഞ്ഞ സ്ഥലത്തെല്ലാം ഇനി മരിക്കാൻ ആളില്ലാതായി.,Fake
this research projct was initially in america.then shifted to wuhan.and finance also .there r. rich mad peoole who are against.humanity is behind these developments.,Fake
ഇതൊന്നും സകാക്കൾക് ബാധകം ഇല്ലന്ന് തോന്നുന്നു,original
<b><i>അടി വരയിട്ടു പറഞ്ഞിട്ടോ ഭലിപ്പിച്ചിട്ടോ കാര്യം ഇല്ല.അടി കൊടുക്കാനുള്ള പ്രാപ്തി വേണം തലപ്പത്തു ഇരിക്കുന്ന term അല്ലെ.ആ ഒരു കാര്യത്തിൽ ബൈഡനെലും മിടുക്കൻ കാര്യം trumb തന്നെ ആയിരുന്നു</i></b>,Fake
"താങ്കൾ ഇന്ന് പറഞ്ഞത് സത്യമാകട്ടെ ,പക്ഷെ മറ്റുള്ള ചാനലുകാർ നടത്താത്ത prejudices താങ്കൾ ദയവായി നിർത്തിക്കൂടെ ,ഇതെല്ലാം താങ്കളുടെ ബിസിനസ് volume കൂട്ടാനാണെന്നു അറിയാം ,ഈ മാറ്റി മാറ്റി പറയുന്നത്  ഒരു മീഡിയ establishmentinu ചേർന്നതല്ല .കൊറോണ ചൂടിനെ അതിജീവിക്കുകയില്ലെന്നു സെൻ സന്യാസിക്ക് ബോധ്യം കിട്ടിയതല്ല ,അതു who നേരത്തെ പറഞ്ഞതാണ് ,എന്നാൽ അതിനുമുണ്ട് ഒരു exception ,ഇപ്പോൾ ksa yil ചൂട് near 41 ഡിഗ്രി ആണ്‌ ,ഇന്നലെ മാത്രം 32പേർ ഒഫീഷ്യൽ death അന്നൗൺസ്‌മെന്റ് ചെയ്തു ,കൂടാതെ 1330പേർ പോസറ്റീവ് ആയി .അപ്പൊ പിന്നെ സെൻ തിയറി എങ്ങനെ true ആകും",Fake
addupich jeyichapol ahankaram kanikuvano ithokke e samayath vendiyath ano?,original
പറയുന്നത് ഒന്ന് പ്രവൃത്തി വേറൊന്ന്. എന്തൊരു വിരോധാഭാസം.,original
ഇലക്ഷൻ സമയത്ത് പിണറായി കോവിഡ് ആയിട്ടല്ലേ ലക്ഷകണക്കിന്‌ ആളിനെ കൂട്ടി പ്രെചരണം നടത്തിയത് ഉമ്മൻ‌ചാണ്ടി രമേശ് ചെന്നിത്തല സുരേന്ദ്രൻ മോദി അമിത്ഷാ എല്ലാരും അങ്ങനെ അല്ലേ വീണ്ടും അസുഖം വന്നത് അപ്പോൾ പിന്നെ ഇതെങ്ങനാ നിയന്ദ്രിക്കുക,Fake
അല്ല എനിക്കറിയാൻ മേലാഞ്ഞിട്ട്‌ ചോദികുവാ ഇവന്മാർക്ക്‌ ഒരു നാണവും ഇല്ലെ,original
mandon maarude lokham kerala,original
"30mins before, marunadan tv has uploaded, that the situation is dangerous.",Fake
ലേ പിണറായി. ഇങ്ങിനെ അപമാനിക്കരുത്. ,original
