content,labels
"சீமானின்_சின்னம்_ஒலிவாங்கி seeman seeman2024 seeman4tn seemanism சீமானிசம் seeman2024election மக்கள்-தலைவன்-சீமான் 

புதியகோணம் | பாஜகவை முந்தும் நாம் தமிழர் | pudhu pudhu arthangal | ptt  via ",Substantiated
"மின் தடையின் மறு பெயர் திமுக 

 admk_slm
  admk aiadmk  
இரட்டைஇலை அதிமுக 

",Sarcastic
"சாதி கலவரத்த மூட்டி உடுறாரமா இந்த மட தாய்லீ. அடேய் சுண்டிராஜ. தீம்க கக்கூஸ்ல விழுற பீய பொறுக்கி நக்குறதோட நிருத்திக்க 
bjp4tn dmkfailstn dmkfails bjp4ind 

  ",Negative
"live: sirappu nerkanal: ""தேர்தலுக்குபின் அதிமுக காணாமல் போகும்"" - பாஜக மாநில தலைவர் அண்ணாமலை

annamalai | bjp | loksabaelection2024 | tamilnadu 

",Opinionated
"“என் மீதான பயத்தால் நாதக சின்னம் பறிப்பு” - சீமான் காட்டம்  நாமக்கல் &gt; 

elections2024 | loksabhaelections2024 | electioncampaign | ntk | ntksymbol | seeman | naamtamilarkatchi ",Substantiated
"ஜான் பாண்டியனுக்கு எதிராக திரும்பிய கோவை மக்கள் யார் இந்த ஜான் பாண்டியன் அண்ணாமலை சிந்திப்பாரா? 
pettaitv dmk admk congress ntk bjp rss annamalai coimbatore ",Negative
"நீட் தேர்வை கொண்டு வந்தது காங்கிரசும், திமுகவும் தான்: ஸ்டாலின் திரும்ப திரும்ப பொய்யை பேசி அதை உண்மையாக்க பார்க்கிறார்

edappadipalanisami |admk generalsecretary edappadikpalaniswami pressmeet newsjlive admknews ஒற்றைவிரலால்_ஓங்கிஅடிப்போம் election elections2024 electionupdate newsj newsjtamil 

 |  |  | |  |  | ",Negative
"video link: 
திருவள்ளூர் வெற்றிக் கோப்பை யாருக்கு?

minnambalam kallakurichi minnambalammegasurvey2024 dmk admk pmk bjp ntk elections2024 loksabhaelection2024   ",Opinionated
"நமது சின்னம் ஒலிவாங்கி

மக்களின்_சின்னம்_மைக்
mike_voiceofpeople ",Positive
"வடசென்னை தொகுதி
வளரப்போவது உறுதி

தேர்தல் பரப்புரை 8/04/24

வெற்றி நமதே 

vote4paulkanagaraj bjp4northchennai paulkanagaraj4northchennai election2024 tnbjp loksabhaelections2024 rcpaulkanagaraj northchennai bjptn dmkfailstn admkfailstn pmk ",Opinionated
"அடுத்த 5 நாட்கள் மிக முக்கியமான நாட்கள். பரப்புரையை நுண்னியதாக எளிதில் அடையக்கூடிய வகையில் சமூக வலைத்தளத்தை பயன்படுத்தவும்.

மற்ற கட்சியினர் நம்மை திசைதிருப்ப முயல்வார்கள், பரப்புரையே நமது குறிக்கோள்.

நேரத்தை விரயமாக்காமல் பயன்படுத்துங்கள்.

(3/3)
மக்களின்_சின்னம்_மைக்",Opinionated
கல்வியை பாதாளத்திற்கு தள்ளும் பாஜக | மோடி | அண்ணாமலை | நிர்மலா சீத்தாரமன் | coimbatore  modi rahulgandhi bjp congress seeman tamilnadupothumedai tamilnadu annamalai,Substantiated
"*வைரல் ஆக்குவோம்*                 
*இவர் பெயர் சீதாராமன்.* *கும்பகோணம் அருகில் கலஞ் சேரியில் வேத பாடசாலை நடத்தி வருகிறார்.* *இவருடன் 15-20 குழந்தைகள் வேதம் கற்று கொண்டு வருகிறார்கள்.* *நேற்று அடையாளம் தெரியாத சில திராவிட கட்சியின் ஆட்களால் காவல் துறை அதிகாரிகள் துணையுடன் தாக்கப்பட்டார்.*",Opinionated
"காவிரியில் தண்ணீர் வாங்கி தர துப்பில்லாதவனுக்கு எதுக்கு டா தமிழன் ஓட்டு!

seeman
seeman4tn
ntk
ntk4tn
elections2024
loksabhaelection2024
naamtamilarkatchi
நாம்தமிழர்கட்சி ",Negative
"~நாம் தமிழர் என்ன சாதித்தது

~சாதி மதங்களைக் கடந்து தமிழராய் ஒன்றிணைய வைத்தது

election2024 tamilnationalism seeman ntk4tn ",Opinionated
"தி.மு.க. பிரதமர்களை உருவாக்கும் இயக்கம்! குடியரசுத் தலைவர்களை உருவாக்கும் இயக்கம்! ஒன்றியத்தில் ஜனநாயகம் பாதிக்கப்பட்ட போதெல்லாம், ஆட்சி மாற்றங்களை ஏற்படுத்தும் இயக்கம் திராவிட முன்னேற்றக் கழகம்

- மாண்புமிகு முதல்வர் 
mkstalin udhayanithistalin thamoanbarasan mlavaralakshmi ",Neutral
"பவானி நகரத்தில் உள்ள பள்ளிவாசலில் வெள்ளிக்கிழமை தொழுகைக்கு வந்த இசுலாமிய உறவுகளிடம் இரண்டாவது நாளாக இன்றும் வாக்கு சேகரிக்கப்பட்டது





seemanforcm
விவசாயி  fundamentalchange seeman ntk ntkfortn2024 ",Positive
